DEPTO,ENVASE,PRODUCTO_VENTA,PRECIO_VENTA,DEPT_INV,ARTICULO_INVENT,COSTO_UNIT,CANT,COSTO_PORCION,CONSUMO,
LOS ALAMBRES,Sin Envase,ALAMBRE MARISCOS,10,QUESOS / LECHE,MONTERREY JACK,0.0066,0.091,6.0059998780489E-04,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE MARISCOS,10,VEGETALES ,ZANAHORIA,0.001,0.273,2.73000001907349E-04,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE MARISCOS,10,MARISCOS,MARISCO MIXTO,0.0061,4.091,2.49551004886627E-02,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE PULPO,10,VEGETALES ,ZANAHORIA,0.001,0.273,2.73000001907349E-04,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE CHARRO,11.5,CARNES,CHORIZO MEJICANO,0.0067,1.364,9.1387997508049E-03,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS DE FILETE AL CABALLO,10,VEGETALES ,ZANAHORIA,0.001,0.273,2.73000001907349E-04,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA GRINGA,8,VARIOS,TOTOPOS - NACHOS,0.0011,1,0.0011,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA DE CARNE,8,QUESOS / LECHE,MONTERREY JACK,0.0066,1.363,8.99580023288727E-03,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA DE CARNE,8,CARNES,CARNE MOLIDA,0.0046,1.818,8.36279981136322E-03,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA CHORIZO,8,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,2,0.0002,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA CHORIZO,8,QUESOS / LECHE,MONTERREY JACK,0.0066,1.363,8.99580023288727E-03,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA CHORIZO,8,CARNES,CHORIZO MEJICANO,0.0067,1.591,1.06596997380257E-02,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA POLLO,8,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,2,0.0002,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA POLLO,8,QUESOS / LECHE,MONTERREY JACK,0.0066,1.363,8.99580023288727E-03,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA FILETE,10,CARNES,FILETE,0.0132,1.818,2.39975994586945E-02,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA QUESO,7.5,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA FILETE,10,QUESOS / LECHE,MONTERREY JACK,0.0066,1.363,8.99580023288727E-03,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS DE FILETE AL CABALLO,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS DE FILETE AL CABALLO,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS DE FILETE AL CABALLO,10,CARNES,FILETE,0.0132,4.091,5.40012010574341E-02,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON DE CHORIZO,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON DE CHORIZO,10,VEGETALES ,ZANAHORIA,0.001,0.273,2.73000001907349E-04,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON DE CHORIZO,10,LIMPIEZA,LIMPIONES,0.0012,0.045,5.40000021457672E-05,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON DE CHORIZO,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON DE CHORIZO,10,VEGETALES ,CILANTRO,0.0013,0.136,1.76800009608269E-04,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA POLLO,8,POLLOS o AVES,PECHUGA DE POLLO,0.0047,1.591,7.47769981622696E-03,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA TOCINO,8,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,2,0.0002,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS DORADOS DE POLLO,10,POLLOS o AVES,PECHUGA DE POLLO,0.0047,3.636,1.70891996145248E-02,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA PAPA,8,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,2,0.0002,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA PAPA,8,QUESOS / LECHE,MONTERREY JACK,0.0066,1.363,8.99580023288727E-03,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA PAPA,8,VARIOS,PAPAS ,0.0013,2.273,2.95490000247955E-03,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA HONGOS,8,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,2,0.0002,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA HONGOS,8,QUESOS / LECHE,MONTERREY JACK,0.0066,1.363,8.99580023288727E-03,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA HONGOS,8,VARIOS,HONGOS,0.0013,1.591,2.06829994916916E-03,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA JAMON,8,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,2,0.0002,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA DE CARNE,8,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,2,0.0002,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA JAMON,8,CARNES,JAMON COCIDO,0.0067,1.363,9.13210023641586E-03,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON DE CHORIZO,10,CARNES,CHORIZO MEJICANO,0.0067,3,0.0201,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA TOCINO,8,QUESOS / LECHE,MONTERREY JACK,0.0066,1.363,8.99580023288727E-03,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA TOCINO,8,CARNES,TOCINO,0.0052,2.182,1.13463995933533E-02,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA RAJAS,8,QUESOS / LECHE,MONTERREY JACK,0.0066,1.363,8.99580023288727E-03,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA RAJAS,8,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,2,0.0002,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA DE CAMARON,9,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,2,0.0002,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA DE CAMARON,9,QUESOS / LECHE,MONTERREY JACK,0.0066,1.363,8.99580023288727E-03,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA DE CAMARON,9,MARISCOS,CAMARON PELADO,0.0102,1.818,1.85435995817184E-02,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA FILETE,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,2,0.0002,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA JAMON,8,QUESOS / LECHE,MONTERREY JACK,0.0066,1.363,8.99580023288727E-03,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS DORADOS CHORIZO,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,4,0.0004,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS TEMPURA,11.5,LIMPIEZA,LIMPIONES,0.0012,0.318,3.81599986553192E-04,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS TEMPURA,11.5,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS TEMPURA,11.5,VEGETALES ,LECHUGAS,0.0013,1.136,1.47680004835129E-03,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS TEMPURA,11.5,QUESOS / LECHE,CHEDAR,0.0066,0.682,4.50119987726212E-03,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS TEMPURA,11.5,MARISCOS,CAMARON PELADO,0.0102,1.818,1.85435995817184E-02,GRAMOS
TACOS,Sin Envase,TACOS DE LOMITO,11,VEGETALES ,CEBOLLINA,0.002,0.181,3.61999988555908E-04,GRAMOS
TACOS,Sin Envase,TACOS DE LOMITO,11,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
TACOS,Sin Envase,TACOS DE LOMITO,11,CARNES,CHULETA CON HUESO,0.0046,5.909,2.71813996315002E-02,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON DE CHORIZO,10,VEGETALES ,CEBOLLA MORADA,0.002,1.818,3.63599991798401E-03,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS DORADOS CHORIZO,10,VEGETALES ,LECHUGAS,0.0013,0.682,8.86599975824356E-04,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON CHULETA,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS DORADOS CHORIZO,10,CARNES,CHORIZO MEJICANO,0.0067,3.636,2.43611994504929E-02,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS DORADOS DE CARNE,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS DORADOS DE CARNE,10,VEGETALES ,LECHUGAS,0.0013,0.682,8.86599975824356E-04,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS DORADOS DE CARNE,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,4,0.0004,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS DORADOS DE CARNE,10,CARNES,CARNE MOLIDA,0.0046,3.636,1.67255996227264E-02,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS DORADOS DE POLLO,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS DORADOS DE POLLO,10,VEGETALES ,LECHUGAS,0.0013,0.682,8.86599975824356E-04,GRAMOS
LOS NACHOS,Sin Envase,NACHO DE LA ABUELA,17,ESENCIAS,OREGANO,0.0082,0.091,7.46199984848499E-04,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS DORADOS CHORIZO,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON POLLO,10,POLLOS o AVES,PECHUGA DE POLLO,0.0047,2.727,1.28168999910355E-02,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA GRINGA,8,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,0,0,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON PUERCO,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON PUERCO,10,VEGETALES ,ZANAHORIA,0.001,0.273,2.73000001907349E-04,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON PUERCO,10,VEGETALES ,CILANTRO,0.0013,0.136,1.76800009608269E-04,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON PUERCO,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON PUERCO,10,CARNES,PUERCO LISO,0.0052,2.727,1.41803999900818E-02,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON POLLO,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON POLLO,10,VEGETALES ,ZANAHORIA,0.001,0.273,2.73000001907349E-04,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS TEMPURA,11.5,VEGETALES ,ZANAHORIA,0.001,0.273,2.73000001907349E-04,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON POLLO,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON CHULETA,10,CARNES,CHULETA,0.0047,5.909,2.77722996234894E-02,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON FILETE,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON FILETE,10,VEGETALES ,ZANAHORIA,0.001,0.273,2.73000001907349E-04,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON FILETE,10,VEGETALES ,CILANTRO,0.0013,0.136,1.76800009608269E-04,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON FILETE,10,CARNES,FILETE,0.0132,3.182,4.20023989677429E-02,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON FILETE,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON CHULETA,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON CHULETA,10,VEGETALES ,ZANAHORIA,0.001,0.273,2.73000001907349E-04,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON CHULETA,10,VEGETALES ,CILANTRO,0.0013,0.136,1.76800009608269E-04,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON DE CHORIZO,10,QUESOS / LECHE,MONTERREY JACK,0.0066,1.818,1.19987997293472E-02,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS AL CARBON POLLO,10,VEGETALES ,CILANTRO,0.0013,0.136,1.76800009608269E-04,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DIVORCIADAS DE POLLO,10.9,QUESOS / LECHE,MONTERREY JACK,0.0066,2.727,1.79981999874115E-02,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA PAPAS CHORIZO,8,VARIOS,PAPAS ,0.0013,1.363,1.77190004587173E-03,GRAMOS
FAJITAS,Sin Envase,FAJITA DE CAMARON,12.5,MARISCOS,CAMARON PELADO,0.0102,2.727,0.027815399980545,GRAMOS
FAJITAS,Sin Envase,FAJITA DE CARNE,11.5,CARNES,CARNE MOLIDA,0.0046,3.182,0.014637199640274,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DE LA ABUELA,12,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,4,0.0004,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DE LA ABUELA,12,QUESOS / LECHE,QUESO FRESCO,0.0066,0.682,4.50119987726212E-03,GRAMOS
ENCHILADAS,Sin Envase,ENCHI POLLO PASTOR,10.9,QUESOS / LECHE,QUESO FRESCO,0.0066,1.136,7.49760024547577E-03,GRAMOS
ENCHILADAS,Sin Envase,ENCHI POLLO PASTOR,10.9,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,4,0.0004,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DIVORCIADAS DE POLLO,10.9,VEGETALES ,CILANTRO,0.0013,0.136,1.76800009608269E-04,GRAMOS
FAJITAS,Sin Envase,FAJITA ORALE,11.5,POLLOS o AVES,PECHUGA DE POLLO,0.0047,1.136,5.3392001748085E-03,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DIVORCIADAS DE POLLO,10.9,POLLOS o AVES,PECHUGA DE POLLO,0.0047,2.5,0.01175,GRAMOS
FAJITAS,Sin Envase,FAJITA ORALE,11.5,CARNES,CARNE MOLIDA,0.0046,1.136,5.22560017108917E-03,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DIVORCIADAS DE POLLO,10.9,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,4,0.0004,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DIVORCIADAS DE CHORIZO,10.9,VEGETALES ,CILANTRO,0.0013,0.136,1.76800009608269E-04,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DIVORCIADAS DE CHORIZO,10.9,QUESOS / LECHE,QUESO FRESCO,0.0066,1.136,7.49760024547577E-03,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DIVORCIADAS DE CHORIZO,10.9,CARNES,CHORIZO MEJICANO,0.0067,2.5,0.01675,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DIVORCIADAS DE CHORIZO,10.9,QUESOS / LECHE,MONTERREY JACK,0.0066,2.727,1.79981999874115E-02,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DIVORCIADAS DE CHORIZO,10.9,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,4,0.0004,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DIVORCIADAS DE CARNE,10.9,VEGETALES ,CILANTRO,0.0013,0.136,1.76800009608269E-04,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DIVORCIADAS DE CARNE,10.9,QUESOS / LECHE,QUESO FRESCO,0.0066,1.136,7.49760024547577E-03,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DIVORCIADAS DE POLLO,10.9,QUESOS / LECHE,QUESO FRESCO,0.0066,1.136,7.49760024547577E-03,GRAMOS
ENCHILADAS,Sin Envase,ENCHI SUIZA ROJAS,12,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,4,0.0004,GRAMOS
ENCHILADAS,Sin Envase,ENCHI SUIZA VERDE,12,CARNES,CHORIZO MEJICANO,0.0067,2.5,0.01675,GRAMOS
ENCHILADAS,Sin Envase,ENCHI SUIZA VERDE,12,CARNES,CARNE MOLIDA,0.0046,2.5,0.0115,GRAMOS
ENCHILADAS,Sin Envase,ENCHI SUIZA VERDE,12,POLLOS o AVES,PECHUGA DE POLLO,0.0047,2.5,0.01175,GRAMOS
ENCHILADAS,Sin Envase,ENCHI SUIZA VERDE,12,QUESOS / LECHE,MONTERREY JACK,0.0066,4.318,2.84987989425659E-02,GRAMOS
ENCHILADAS,Sin Envase,ENCHI SUIZA VERDE,12,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,4,0.0004,GRAMOS
ENCHILADAS,Sin Envase,ENCHI SUIZA ROJAS,12,VEGETALES ,CEBOLLA MORADA,0.002,0.182,3.63999992609024E-04,GRAMOS
ENCHILADAS,Sin Envase,ENCHI SUIZA ROJAS,12,CARNES,CHORIZO MEJICANO,0.0067,2.5,0.01675,GRAMOS
ENCHILADAS,Sin Envase,ENCHI SUIZA ROJAS,12,CARNES,CARNE MOLIDA,0.0046,2.5,0.0115,GRAMOS
FAJITAS,Sin Envase,FAJITA DE LOMITO,12.5,CARNES,CHULETA CON HUESO,0.0046,5.909,2.71813996315002E-02,GRAMOS
ENCHILADAS,Sin Envase,ENCHI SUIZA ROJAS,12,QUESOS / LECHE,MONTERREY JACK,0.0066,4.318,2.84987989425659E-02,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DIVORCIADAS DE CARNE,10.9,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,4,0.0004,GRAMOS
ENCHILADAS,Sin Envase,ENCHI SUIZA DIVORCIADA,11,CARNES,CHORIZO MEJICANO,0.0067,2.5,0.01675,GRAMOS
ENCHILADAS,Sin Envase,ENCHI SUIZA DIVORCIADA,11,CARNES,CARNE MOLIDA,0.0046,2.5,0.0115,GRAMOS
ENCHILADAS,Sin Envase,ENCHI SUIZA DIVORCIADA,11,VEGETALES ,CEBOLLA MORADA,0.002,0.182,3.63999992609024E-04,GRAMOS
ENCHILADAS,Sin Envase,ENCHI SUIZA DIVORCIADA,11,POLLOS o AVES,PECHUGA DE POLLO,0.0047,2.5,0.01175,GRAMOS
ENCHILADAS,Sin Envase,ENCHI SUIZA DIVORCIADA,11,QUESOS / LECHE,MONTERREY JACK,0.0066,4.318,2.84987989425659E-02,GRAMOS
ENCHILADAS,Sin Envase,ENCHI SUIZA DIVORCIADA,11,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,4,0.0004,GRAMOS
FAJITAS,Sin Envase,FAJITA DE FILETE,13,CARNES,FILETE,0.0132,3.182,4.20023989677429E-02,GRAMOS
FAJITAS,Sin Envase,FAJITA ORALE,11.5,CARNES,PUERCO LISO,0.0052,1.136,5.90720019340515E-03,GRAMOS
ENCHILADAS,Sin Envase,ENCHI SUIZA ROJAS,12,POLLOS o AVES,PECHUGA DE POLLO,0.0047,2.5,0.01175,GRAMOS
TORTAS,Sin Envase,TORTA DE CARNE,9.6,VEGETALES ,CEBOLLA MORADA,0.002,0.364,7.27999985218048E-04,GRAMOS
TORTAS,Sin Envase,TORTA DE JAMON,9.6,VARIOS,TELERITA,0.0008,1,0.0008,GRAMOS
TORTAS,Sin Envase,TORTA DE JAMON,9.6,CARNES,JAMON COCIDO,0.0067,2.727,1.82708999872208E-02,GRAMOS
TORTAS,Sin Envase,TORTA PECHUGA DE POLLO,9.6,VEGETALES ,CEBOLLINA,0.002,0.091,1.81999996304512E-04,GRAMOS
TORTAS,Sin Envase,TORTA PECHUGA DE POLLO,9.6,VEGETALES ,CEBOLLA MORADA,0.002,0.364,7.27999985218048E-04,GRAMOS
TORTAS,Sin Envase,TORTA PECHUGA DE POLLO,9.6,VEGETALES ,TOMATE PERITA,0.0019,0.682,1.29579996466637E-03,GRAMOS
TORTAS,Sin Envase,TORTA PECHUGA DE POLLO,9.6,QUESOS / LECHE,MONTERREY JACK,0.0066,0.909,5.99939986467361E-03,GRAMOS
TORTAS,Sin Envase,TORTA PECHUGA DE POLLO,9.6,VEGETALES ,LECHUGAS,0.0013,0.682,8.86599975824356E-04,GRAMOS
TORTAS,Sin Envase,TORTA PECHUGA DE POLLO,9.6,VARIOS,TELERITA,0.0008,1,0.0008,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DIVORCIADAS DE CARNE,10.9,CARNES,CARNE MOLIDA,0.0046,2.5,0.0115,GRAMOS
TORTAS,Sin Envase,TORTA DE CARNE,9.6,VEGETALES ,CEBOLLINA,0.002,0.091,1.81999996304512E-04,GRAMOS
TORTAS,Sin Envase,TORTA DE JAMON,9.6,VEGETALES ,TOMATE PERITA,0.0019,0.682,1.29579996466637E-03,GRAMOS
TORTAS,Sin Envase,TORTA DE CARNE,9.6,VEGETALES ,TOMATE PERITA,0.0019,0.682,1.29579996466637E-03,GRAMOS
TORTAS,Sin Envase,TORTA DE CARNE,9.6,QUESOS / LECHE,MONTERREY JACK,0.0066,0.909,5.99939986467361E-03,GRAMOS
TORTAS,Sin Envase,TORTA DE CARNE,9.6,VEGETALES ,LECHUGAS,0.0013,0.682,8.86599975824356E-04,GRAMOS
TORTAS,Sin Envase,TORTA DE CARNE,9.6,VARIOS,TELERITA,0.0008,1,0.0008,GRAMOS
TORTAS,Sin Envase,TORTA DE CARNE,9.6,CARNES,CARNE MOLIDA,0.0046,3.636,1.67255996227264E-02,GRAMOS
FLAUTAS,Sin Envase,FLAUTAS PANCHO VILLA,12.5,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA SINCRONIZADA,8,VARIOS,TOTOPOS - NACHOS,0.0011,1,0.0011,GRAMOS
QUESADILLAS,Sin Envase,QUESADILLA SINCRONIZADA,8,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,2,0.0002,GRAMOS
TORTAS,Sin Envase,TORTA PECHUGA DE POLLO,9.6,POLLOS o AVES,PECHUGA DE POLLO,0.0047,2.727,1.28168999910355E-02,GRAMOS
TORTAS,Sin Envase,TORTA TRES QUESOS,9.6,VEGETALES ,CEBOLLA MORADA,0.002,0.364,7.27999985218048E-04,GRAMOS
TACOS,Sin Envase,TACOS DE FILETE,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
ENCHILADAS,Sin Envase,ENCHI ENFRIJOLADA,7,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
ENCHILADAS,Sin Envase,ENCHI ENJITOMATADA,7,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
ARROZ A LA MEXICANA,Sin Envase,ARROZ CON POLLO,8,VARIOS,TOTOPOS - NACHOS,0.0011,10,0.011,GRAMOS
ARROZ A LA MEXICANA,Sin Envase,ARROZ CON POLLO,8,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
ARROZ A LA MEXICANA,Sin Envase,ARROZ CON CHORIZO,8,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
ARROZ A LA MEXICANA,Sin Envase,ARROZ CON CHORIZO,8,VARIOS,TOTOPOS - NACHOS,0.0011,10,0.011,GRAMOS
ARROZ A LA MEXICANA,Sin Envase,ARROZ CON CARNE,8,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TORTAS,Sin Envase,TORTA DE JAMON,9.6,VEGETALES ,LECHUGAS,0.0013,0.682,8.86599975824356E-04,GRAMOS
TORTAS,Sin Envase,TORTA TRES QUESOS,9.6,VEGETALES ,CEBOLLINA,0.002,0.091,1.81999996304512E-04,GRAMOS
TORTAS,Sin Envase,TORTA DE JAMON,9.6,QUESOS / LECHE,MONTERREY JACK,0.0066,0.909,5.99939986467361E-03,GRAMOS
TORTAS,Sin Envase,TORTA TRES QUESOS,9.6,VEGETALES ,TOMATE PERITA,0.0019,0.682,1.29579996466637E-03,GRAMOS
TORTAS,Sin Envase,TORTA TRES QUESOS,9.6,VEGETALES ,LECHUGAS,0.0013,0.682,8.86599975824356E-04,GRAMOS
TORTAS,Sin Envase,TORTA TRES QUESOS,9.6,VARIOS,TELERITA,0.0008,1,0.0008,GRAMOS
TORTAS,Sin Envase,TORTA TRES QUESOS,9.6,QUESOS / LECHE,QUESO FRESCO,0.0066,0.909,5.99939986467361E-03,GRAMOS
