DEPTO,ENVASE,PRODUCTO_VENTA,PRECIO_VENTA,DEPT_INV,ARTICULO_INVENT,COSTO_UNIT,CANT,COSTO_PORCION,CONSUMO,
TORTAS,Sin Envase,TORTA TRES QUESOS,9.6,QUESOS / LECHE,MONTERREY JACK,0.0066,0.909,5.99939986467361E-03,GRAMOS
TORTAS,Sin Envase,TORTA TRES QUESOS,9.6,QUESOS / LECHE,CHEDAR,0.0066,0.909,5.99939986467361E-03,GRAMOS
TORTAS,Sin Envase,TORTA DE JAMON,9.6,VEGETALES ,CEBOLLINA,0.002,0.091,1.81999996304512E-04,GRAMOS
TORTAS,Sin Envase,TORTA DE JAMON,9.6,VEGETALES ,CEBOLLA MORADA,0.002,0.364,7.27999985218048E-04,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DIVORCIADAS DE CARNE,10.9,QUESOS / LECHE,MONTERREY JACK,0.0066,2.727,1.79981999874115E-02,GRAMOS
ARROZ A LA MEXICANA,Sin Envase,ARROZ CON CARNE,8,VARIOS,TOTOPOS - NACHOS,0.0011,10,0.011,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE MAR y TIERRA,11.5,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,TACOS DE POLLO,8,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,TACOS AL PASTOR,8,ESENCIAS,OREGANO,0.0082,0.045,3.69000014662743E-04,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE CAMARON,12.5,CARNES,TOCINO,0.0052,0.273,1.41960000991821E-03,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE CAMARON,12.5,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE LOMITO,12.5,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE LOMITO,12.5,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE LOMITO,12.5,CARNES,TOCINO,0.0052,0.273,1.41960000991821E-03,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE LOMITO,12.5,CARNES,CHULETA CON HUESO,0.0046,5.909,2.71813996315002E-02,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE FILETE,12.5,CARNES,TOCINO,0.0052,0.273,1.41960000991821E-03,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE MAR y TIERRA,11.5,CARNES,TOCINO,0.0052,0.273,1.41960000991821E-03,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE FILETE,12.5,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE CHULETA,11.5,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE CHULETA,11.5,CARNES,TOCINO,0.0052,0.273,1.41960000991821E-03,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE CHULETA,11.5,CARNES,CHULETA CON HUESO,0.0046,5.909,2.71813996315002E-02,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE CHULETA,11.5,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE CHARRO,11.5,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE CHARRO,11.5,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE CHARRO,11.5,CARNES,TOCINO,0.0052,0.273,1.41960000991821E-03,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE ORALE,11.5,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE MAR y TIERRA,11.5,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
LOS NACHOS,Sin Envase,NACHOS DE CHORIZO,14,VARIOS,TOTOPOS - NACHOS,0.0011,54,0.0594,GRAMOS
PLATOS NUEVOS,Sin Envase,TACOS DORADOS DE POLLO,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,4,0.0004,GRAMOS
LOS NACHOS,Sin Envase,NACHO NORTENO DE CARNE,14,VARIOS,TOTOPOS - NACHOS,0.0011,54,0.0594,GRAMOS
LOS NACHOS,Sin Envase,NACHO NORTENO DE CHORIZO,14,CARNES,CHORIZO MEJICANO,0.0067,4.091,2.74097005367279E-02,GRAMOS
LOS NACHOS,Sin Envase,NACHO NORTENO DE CHORIZO,14,VARIOS,TOTOPOS - NACHOS,0.0011,54,0.0594,GRAMOS
LOS NACHOS,Sin Envase,NACHO NORTENO DE POLLO,14,POLLOS o AVES,PECHUGA DE POLLO,0.0047,4.091,1.92277003765106E-02,GRAMOS
LOS NACHOS,Sin Envase,   .....................................,0,QUESOS / LECHE,CHEDAR,0.0066,4.545,0.02999700050354,GRAMOS
LOS NACHOS,Sin Envase,NACHO NORTENO DE POLLO,14,VARIOS,TOTOPOS - NACHOS,0.0011,54,0.0594,GRAMOS
LOS NACHOS,Sin Envase,NACHO VEGETARIANO,14,VARIOS,TOTOPOS - NACHOS,0.0011,54,0.0594,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE CAMARON,12.5,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
LOS NACHOS,Sin Envase,NACHO ORALE,14,VARIOS,TOTOPOS - NACHOS,0.0011,54,0.0594,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE MARISCOS,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
LOS NACHOS,Sin Envase,NACHOS DE CARNE,14,CARNES,CARNE MOLIDA,0.0046,4.091,1.88186003684998E-02,GRAMOS
LOS NACHOS,Sin Envase,NACHOS DE CARNE,14,QUESOS / LECHE,MONTERREY JACK,0.0066,4.545,0.02999700050354,GRAMOS
LOS NACHOS,Sin Envase,NACHOS DE CARNE,14,VARIOS,TOTOPOS - NACHOS,0.0011,54,0.0594,GRAMOS
LOS NACHOS,Sin Envase,NACHOS DE POLLO,14,VARIOS,TOTOPOS - NACHOS,0.0011,54,0.0594,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE DE LA ABUELA,12.5,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE DE LA ABUELA,12.5,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE DE LA ABUELA,12.5,QUESOS / LECHE,QUESO FRESCO,0.0066,0.909,5.99939986467361E-03,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE FILETE,12.5,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
LOS NACHOS,Sin Envase,NACHO DE LA ABUELA,17,VARIOS,TOTOPOS - NACHOS,0.0011,54,0.0594,GRAMOS
TACOS,Sin Envase,TACOS DE POLLO,8,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
ENTRADAS,Sin Envase,FUNDIDO CON RAJAS,8.75,VARIOS,TOTOPOS - NACHOS,0.0011,22,0.0242,GRAMOS
ENTRADAS,Sin Envase,FUNDIDO CON HONGOS,8.75,VARIOS,HONGOS,0.0013,0.909,1.1816999733448E-03,GRAMOS
ENTRADAS,Sin Envase,FUNDIDO CON HONGOS,8.75,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
ENTRADAS,Sin Envase,FUNDIDO CON HONGOS,8.75,VARIOS,TOTOPOS - NACHOS,0.0011,22,0.0242,GRAMOS
TACOS,Sin Envase,TACOS DE PULPO,8,ESENCIAS,OREGANO,0.0082,0.045,3.69000014662743E-04,GRAMOS
TACOS,Sin Envase,TACOS DE PULPO,8,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
TACOS,Sin Envase,TACOS DE PULPO,8,VEGETALES ,CEBOLLA,0.002,0.455,9.10000026226044E-04,GRAMOS
TACOS,Sin Envase,TACO DE CARNE,8,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE ORALE,11.5,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
TACOS,Sin Envase,TACOS DE POLLO,8,ESENCIAS,OREGANO,0.0082,0.045,3.69000014662743E-04,GRAMOS
ENTRADAS,Sin Envase,CAZUELA AZTECA MIXTA,10,VARIOS,TOTOPOS - NACHOS,0.0011,22,0.0242,GRAMOS
LOS NACHOS,Sin Envase,NACHOS DE POLLO,14,QUESOS / LECHE,CREMA CULTIVADA DE 5 LBS,0.0162,1.136,1.84032006025314E-02,GRAMOS
LOS NACHOS,Sin Envase,NACHOS DE POLLO,14,ESENCIAS,OREGANO,0.0082,0.091,7.46199984848499E-04,GRAMOS
LOS NACHOS,Sin Envase,NACHOS DE CARNE,14,QUESOS / LECHE,CREMA CULTIVADA DE 5 LBS,0.0162,1.136,1.84032006025314E-02,GRAMOS
ENCHILADAS,Sin Envase,ENCHI SUIZA VERDE,12,VEGETALES ,CEBOLLA MORADA,0.002,0.182,3.63999992609024E-04,GRAMOS
LOS NACHOS,Sin Envase,NACHO VEGETARIANO,14,QUESOS / LECHE,CREMA CULTIVADA DE 5 LBS,0.0162,1.136,1.84032006025314E-02,GRAMOS
ENTRADAS,Sin Envase,TOSTADAS DE CARNE,5,VEGETALES ,LECHUGAS,0.0013,0.909,1.1816999733448E-03,GRAMOS
FAJITAS,Sin Envase,FAJITA DE POLLO,11.5,POLLOS o AVES,PECHUGA DE POLLO,0.0047,3.636,1.70891996145248E-02,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DE LA ABUELA,12,CARNES,CARNE MOLIDA,0.0046,0.8333,3.83317997455597E-03,GRAMOS
TACOS,Sin Envase,TACO DE CARNE,8,ESENCIAS,OREGANO,0.0082,0.045,3.69000014662743E-04,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE PUERCO,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,TACO DE CARNE,8,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE MARISCOS,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE PULPO,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE PULPO,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE PASTOR,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE PASTOR,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE PASTOR,10,CARNES,TOCINO,0.0052,0.273,1.41960000991821E-03,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE CHORIZO,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
ENTRADAS,Sin Envase,FUNDIDO CON RAJAS,8.75,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE CHORIZO,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
ENTRADAS,Sin Envase,GUACAMOLE PANCHO VILLA,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE PUERCO,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE PUERCO,10,CARNES,TOCINO,0.0052,0.273,1.41960000991821E-03,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE CARNE,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE CARNE,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE CARNE,10,CARNES,TOCINO,0.0052,0.273,1.41960000991821E-03,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRES POLLO,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRES POLLO,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
ENTRADAS,Sin Envase,CAZUELA AZTECA MIXTA,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE ORALE,11.5,CARNES,TOCINO,0.0052,0.273,1.41960000991821E-03,GRAMOS
LOS ALAMBRES,Sin Envase,ALAMBRE CHORIZO,10,CARNES,TOCINO,0.0052,0.273,1.41960000991821E-03,GRAMOS
FLAUTAS,Sin Envase,FLAUTA CAMARON,11,QUESOS / LECHE,QUESO FRESCO,0.0066,0.909,5.99939986467361E-03,GRAMOS
LOS NACHOS,Sin Envase,NACHO NORTENO DE CARNE,14,CARNES,CARNE MOLIDA,0.0046,4.091,1.88186003684998E-02,GRAMOS
TACOS,Sin Envase,TACO HUASTECO VERDE CARNE,10,CARNES,CARNE MOLIDA,0.0046,3.636,1.67255996227264E-02,GRAMOS
TACOS,Sin Envase,TACO HUASTECO ROJO PUERCO,10,VEGETALES ,ZANAHORIA,0.001,0.273,2.73000001907349E-04,GRAMOS
TACOS,Sin Envase,TACO HUASTECO ROJO PUERCO,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,TACO HUASTECO ROJO PUERCO,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
TACOS,Sin Envase,TACO HUASTECO ROJO PUERCO,10,VEGETALES ,CILANTRO,0.0013,0.045,5.85000023245811E-05,GRAMOS
TACOS,Sin Envase,TACO HUASTECO ROJO PUERCO,10,CARNES,PUERCO LISO,0.0052,3.636,1.89071995735168E-02,GRAMOS
TACOS,Sin Envase,TACO HUASTECO ROJO POLLO,10,VEGETALES ,ZANAHORIA,0.001,0.273,2.73000001907349E-04,GRAMOS
TACOS,Sin Envase,TACO HUASTECO VERDE CARNE,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
FLAUTAS,Sin Envase,FLAUTA QUESO,10,QUESOS / LECHE,QUESO FRESCO,0.0066,1.82,1.20120003461838E-02,GRAMOS
TACOS,Sin Envase,TACO HUASTECO VERDE CARNE,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
FLAUTAS,Sin Envase,FLAUTA CAMARON,11,MARISCOS,CAMARON PELADO,0.0102,0.909,9.27179979085922E-03,GRAMOS
FAJITAS,Sin Envase,FAJITA DE PUERCO,11.5,CARNES,PUERCO LISO,0.0052,2.736,1.42272003173828E-02,GRAMOS
TACOS,Sin Envase,TACO HUASTECO ROJO POLLO,10,QUESOS / LECHE,QUESO FRESCO,0.0066,1.818,1.19987997293472E-02,GRAMOS
TACOS,Sin Envase,TACO HUASTECO ROJO POLLO,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,TACO HUASTECO ROJO POLLO,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
TACOS,Sin Envase,TACO HUASTECO ROJO POLLO,10,VEGETALES ,CILANTRO,0.0013,0.045,5.85000023245811E-05,GRAMOS
TACOS,Sin Envase,TACO HUASTECO ROJO POLLO,10,POLLOS o AVES,PECHUGA DE POLLO,0.0047,3.636,1.70891996145248E-02,GRAMOS
TACOS,Sin Envase,TACO HUASTECO ROJO CARNE,10,VEGETALES ,ZANAHORIA,0.001,0.273,2.73000001907349E-04,GRAMOS
TWITTEROS,Sin Envase,PUEBLO DE CHORIZO,5,CARNES,CHORIZO MEJICANO,0.0067,0.909,6.09029986262321E-03,GRAMOS
TACOS,Sin Envase,TACO HUASTECO VERDE PUERCO,10,QUESOS / LECHE,QUESO FRESCO,0.0066,1.818,1.19987997293472E-02,GRAMOS
TACOS,Sin Envase,TACOS DE FILETE,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,TACOS CANTINFLAS,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,TACOS CANTINFLAS,10,QUESOS / LECHE,QUESO FRESCO,0.0066,0.455,3.00300008654594E-03,GRAMOS
TACOS,Sin Envase,TACOS CANTINFLAS,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
TACOS,Sin Envase,TACO ORALE,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,TACO ORALE,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
TACOS,Sin Envase,TACO HUASTECO VERDE PUERCO,10,VEGETALES ,ZANAHORIA,0.001,0.273,2.73000001907349E-04,GRAMOS
TACOS,Sin Envase,TACO HUASTECO VERDE PUERCO,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,TACO HUASTECO VERDE CARNE,10,VEGETALES ,CILANTRO,0.0013,0.045,5.85000023245811E-05,GRAMOS
TACOS,Sin Envase,TACO HUASTECO VERDE PUERCO,10,VEGETALES ,CILANTRO,0.0013,0.045,5.85000023245811E-05,GRAMOS
TACOS,Sin Envase,TACO HUASTECO ROJO CARNE,10,VEGETALES ,CILANTRO,0.0013,0.045,5.85000023245811E-05,GRAMOS
TACOS,Sin Envase,TACO HUASTECO VERDE PUERCO,10,CARNES,PUERCO LISO,0.0052,3.636,1.89071995735168E-02,GRAMOS
TACOS,Sin Envase,TACO HUASTECO VERDE POLLO,10,QUESOS / LECHE,QUESO FRESCO,0.0066,1.818,1.19987997293472E-02,GRAMOS
TACOS,Sin Envase,TACO HUASTECO VERDE CARNE,10,QUESOS / LECHE,QUESO FRESCO,0.0066,1.818,1.19987997293472E-02,GRAMOS
TACOS,Sin Envase,TACO HUASTECO ROJO PUERCO,10,QUESOS / LECHE,QUESO FRESCO,0.0066,1.818,1.19987997293472E-02,GRAMOS
TACOS,Sin Envase,TACO HUASTECO VERDE POLLO,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,TACO HUASTECO VERDE POLLO,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
TACOS,Sin Envase,TACO HUASTECO VERDE POLLO,10,POLLOS o AVES,PECHUGA DE POLLO,0.0047,3.636,1.70891996145248E-02,GRAMOS
TACOS,Sin Envase,TACO HUASTECO VERDE CARNE,10,VEGETALES ,ZANAHORIA,0.001,0.273,2.73000001907349E-04,GRAMOS
TACOS,Sin Envase,TACO HUASTECO VERDE PUERCO,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
TACOS,Sin Envase,TACOS AL PASTOR,8,VEGETALES ,CEBOLLA,0.002,0.455,9.10000026226044E-04,GRAMOS
TACOS,Sin Envase,TACO NORTENO CARNE,8.25,QUESOS / LECHE,CHEDAR,0.0066,0.682,4.50119987726212E-03,GRAMOS
TACOS,Sin Envase,TACO NORTENO CARNE,8.25,CARNES,CARNE MOLIDA,0.0046,1.364,6.27439982891083E-03,GRAMOS
TACOS,Sin Envase,TACO NORTENO POLLO,8.25,VEGETALES ,ZANAHORIA,0.001,0.273,2.73000001907349E-04,GRAMOS
TACOS,Sin Envase,TACOS DE CHORIZO,8,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
TACOS,Sin Envase,TACOS DE CHORIZO,8,VEGETALES ,CEBOLLA,0.002,0.455,9.10000026226044E-04,GRAMOS
TACOS,Sin Envase,TACOS DE CHORIZO,8,ESENCIAS,OREGANO,0.0082,0.045,3.69000014662743E-04,GRAMOS
TACOS,Sin Envase,TACOS POLLO PASTOR,8,ESENCIAS,OREGANO,0.0082,0.045,3.69000014662743E-04,GRAMOS
TACOS,Sin Envase,TACOS POLLO PASTOR,8,VEGETALES ,CEBOLLA,0.002,0.455,9.10000026226044E-04,GRAMOS
TACOS,Sin Envase,TACO HUASTECO ROJO CARNE,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,TACOS AL PASTOR,8,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
TACOS,Sin Envase,TACO NORTENO CARNE,8.25,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,TACO NORTENO POLLO,8.25,VEGETALES ,CEBOLLA MORADA,0.002,0.182,3.63999992609024E-04,GRAMOS
TACOS,Sin Envase,TACO NORTENO POLLO,8.25,VEGETALES ,LECHUGAS,0.0013,0.909,1.1816999733448E-03,GRAMOS
TACOS,Sin Envase,TACO NORTENO POLLO,8.25,QUESOS / LECHE,CHEDAR,0.0066,0.682,4.50119987726212E-03,GRAMOS
TACOS,Sin Envase,TACO NORTENO POLLO,8.25,POLLOS o AVES,PECHUGA DE POLLO,0.0047,1.364,6.4107998251915E-03,GRAMOS
TACOS,Sin Envase,TACOS DE CHORIZO,8,VEGETALES ,CEBOLLINA,0.002,0.182,3.63999992609024E-04,GRAMOS
TACOS,Sin Envase,TACOS POLLO PASTOR,8,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,TACOS AL PASTOR,8,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,TACOS DE PULPO,8,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,TACOS POLLO PASTOR,8,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
TACOS,Sin Envase,TACOS DE CAMARON,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
ENCHILADAS,Sin Envase,ENCHI DE LA ABUELA,12,CARNES,CHORIZO MEJICANO,0.0067,0.8333,5.58310996294022E-03,GRAMOS
TACOS,Sin Envase,   PARA LLEVAR,0,VEGETALES ,ZANAHORIA,0.001,0.273,2.73000001907349E-04,GRAMOS
TACOS,Sin Envase,   PARA LLEVAR,0,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,   PARA LLEVAR,0,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
TACOS,Sin Envase,   PARA LLEVAR,0,VEGETALES ,CILANTRO,0.0013,0.045,5.85000023245811E-05,GRAMOS
TACOS,Sin Envase,TACO HUASTECO ROJO CARNE,10,QUESOS / LECHE,QUESO FRESCO,0.0066,1.818,1.19987997293472E-02,GRAMOS
TACOS,Sin Envase,TACO HUASTECO ROJO CARNE,10,CARNES,CARNE MOLIDA,0.0046,3.636,1.67255996227264E-02,GRAMOS
TACOS,Sin Envase,TACOS DE CHULETA,10,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,TACO NORTENO CARNE,8.25,VEGETALES ,LECHUGAS,0.0013,0.909,1.1816999733448E-03,GRAMOS
TACOS,Sin Envase,TACOS DE CHULETA,10,CARNES,CHULETA CON HUESO,0.0046,5.909,2.71813996315002E-02,GRAMOS
TACOS,Sin Envase,TACO NORTENO CARNE,8.25,VEGETALES ,CEBOLLA MORADA,0.002,0.182,3.63999992609024E-04,GRAMOS
TACOS,Sin Envase,TACO CARNE ENCEBOLLADA,8,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,TACO NORTENO CHORIZO,8.25,VEGETALES ,ZANAHORIA,0.001,0.273,2.73000001907349E-04,GRAMOS
TACOS,Sin Envase,TACO NORTENO CHORIZO,8.25,VEGETALES ,CEBOLLINA,0.002,0.045,9.00000035762787E-05,GRAMOS
TACOS,Sin Envase,TACO NORTENO CHORIZO,8.25,VEGETALES ,CEBOLLA MORADA,0.002,0.182,3.63999992609024E-04,GRAMOS
TACOS,Sin Envase,TACO NORTENO CHORIZO,8.25,VEGETALES ,LECHUGAS,0.0013,0.909,1.1816999733448E-03,GRAMOS
TACOS,Sin Envase,TACO NORTENO CHORIZO,8.25,QUESOS / LECHE,CHEDAR,0.0066,0.682,4.50119987726212E-03,GRAMOS
TACOS,Sin Envase,TACO NORTENO CHORIZO,8.25,CARNES,CHORIZO MEJICANO,0.0067,1.364,9.1387997508049E-03,GRAMOS
TACOS,Sin Envase,TACO NORTENO CARNE,8.25,VEGETALES ,ZANAHORIA,0.001,0.273,2.73000001907349E-04,GRAMOS
TACOS,Sin Envase,TACO HUASTECO ROJO CARNE,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
TACOS,Sin Envase,TACOS DE CHULETA,10,VARIOS,TORTILLAS MEJICANAS (6/5 LBS),0.0001,3,0.0003,GRAMOS
